case_id,reference,sft_prediction,reference_grpo,grpo_prediction,sft_correct,grpo_correct
sc_1978_insc_106,dismissed,dismissed,dismissed,dismissed,True,True
sc_2023_insc_992,allowed,allowed,allowed,dismissed,True,False
sc_1958_insc_81,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_2538,dismissed,allowed,dismissed,allowed,False,False
sc_1997_insc_186,allowed,allowed,allowed,allowed,True,True
in_abs_train_6266,allowed,allowed,allowed,allowed,True,True
sc_2022_insc_442,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_5362,dismissed,allowed,dismissed,dismissed,False,True
sc_2008_insc_762,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_4198,allowed,allowed,allowed,dismissed,True,False
in_abs_train_651,allowed,dismissed,allowed,dismissed,False,False
sc_2010_insc_785,allowed,dismissed,allowed,dismissed,False,False
sc_1997_insc_807,dismissed,allowed,dismissed,allowed,False,False
sc_1950_insc_23,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_277,allowed,dismissed,allowed,allowed,False,True
sc_1997_insc_232,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_5962,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2835,allowed,dismissed,allowed,allowed,False,True
sc_2009_insc_539,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_7129,allowed,allowed,allowed,allowed,True,True
sc_2014_1_977_986_en,allowed,dismissed,allowed,dismissed,False,False
sc_2006_insc_443,allowed,dismissed,allowed,allowed,False,True
sc_1992_insc_63,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_64,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_181,allowed,dismissed,allowed,allowed,False,True
sc_2023_insc_317,allowed,dismissed,allowed,dismissed,False,False
sc_2021_insc_83,dismissed,allowed,dismissed,dismissed,False,True
sc_2023_insc_551,dismissed,allowed,dismissed,allowed,False,False
sc_2022_insc_151,dismissed,allowed,dismissed,allowed,False,False
sc_1966_insc_9,dismissed,dismissed,dismissed,dismissed,True,True
sc_1999_insc_436,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_1202,allowed,allowed,allowed,allowed,True,True
sc_1986_insc_260,dismissed,allowed,dismissed,allowed,False,False
sc_2001_insc_348,dismissed,dismissed,dismissed,dismissed,True,True
sc_1993_insc_367,allowed,dismissed,allowed,dismissed,False,False
sc_2022_insc_1090,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_4822,dismissed,dismissed,dismissed,allowed,True,False
sc_2023_insc_333,allowed,dismissed,allowed,dismissed,False,False
sc_1997_insc_332,dismissed,allowed,dismissed,dismissed,False,True
sc_2019_insc_526,allowed,allowed,allowed,allowed,True,True
in_abs_train_517,allowed,allowed,allowed,allowed,True,True
sc_1978_insc_80,allowed,dismissed,allowed,allowed,False,True
sc_1958_insc_84,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_1511,allowed,dismissed,allowed,dismissed,False,False
sc_1961_insc_184,allowed,dismissed,allowed,dismissed,False,False
sc_2016_insc_1188,allowed,allowed,allowed,dismissed,True,False
sc_2004_insc_563,allowed,dismissed,allowed,dismissed,False,False
sc_1987_insc_97,allowed,dismissed,allowed,dismissed,False,False
sc_1969_insc_85,dismissed,allowed,dismissed,allowed,False,False
sc_2019_insc_220,allowed,allowed,allowed,allowed,True,True
sc_2022_insc_675,allowed,allowed,allowed,dismissed,True,False
sc_2008_insc_692,allowed,dismissed,allowed,allowed,False,True
sc_2008_insc_793,dismissed,dismissed,dismissed,dismissed,True,True
sc_1980_insc_9,allowed,allowed,allowed,dismissed,True,False
sc_1960_insc_4,dismissed,dismissed,dismissed,allowed,True,False
sc_1971_insc_280,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_6314,allowed,allowed,allowed,dismissed,True,False
sc_1971_insc_217,dismissed,allowed,dismissed,allowed,False,False
sc_1965_insc_62,dismissed,dismissed,dismissed,dismissed,True,True
sc_1961_insc_340,dismissed,dismissed,dismissed,dismissed,True,True
sc_1987_insc_349,dismissed,dismissed,dismissed,dismissed,True,True
sc_2011_insc_123,allowed,allowed,allowed,allowed,True,True
sc_2015_insc_672,allowed,allowed,allowed,dismissed,True,False
sc_1980_insc_184,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_968,dismissed,dismissed,dismissed,dismissed,True,True
sc_1998_insc_197,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_2103,allowed,allowed,allowed,dismissed,True,False
sc_1983_insc_94,dismissed,dismissed,dismissed,dismissed,True,True
sc_1980_insc_19,allowed,allowed,allowed,allowed,True,True
sc_2001_insc_277,allowed,dismissed,allowed,dismissed,False,False
sc_1971_insc_310,dismissed,dismissed,dismissed,dismissed,True,True
sc_2011_insc_453,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_285,allowed,allowed,allowed,allowed,True,True
sc_2013_insc_495,dismissed,dismissed,dismissed,dismissed,True,True
sc_2003_insc_108,dismissed,allowed,dismissed,allowed,False,False
sc_2009_insc_1091,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_4195,dismissed,allowed,dismissed,allowed,False,False
sc_2007_insc_457,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_6192,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2859,allowed,dismissed,allowed,allowed,False,True
sc_2015_insc_1010,dismissed,dismissed,dismissed,dismissed,True,True
sc_2017_insc_853,allowed,allowed,allowed,allowed,True,True
sc_1970_insc_113,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_3461,allowed,allowed,allowed,allowed,True,True
sc_1979_insc_247,allowed,dismissed,allowed,dismissed,False,False
sc_1952_insc_1,dismissed,allowed,dismissed,dismissed,False,True
sc_1996_insc_483,allowed,dismissed,allowed,dismissed,False,False
sc_1961_insc_162,allowed,allowed,allowed,dismissed,True,False
sc_1957_insc_113,allowed,allowed,allowed,allowed,True,True
sc_1980_insc_125,dismissed,allowed,dismissed,dismissed,False,True
sc_2001_insc_571,dismissed,dismissed,dismissed,dismissed,True,True
sc_1964_insc_187,dismissed,allowed,dismissed,dismissed,False,True
sc_1985_insc_40,allowed,dismissed,allowed,dismissed,False,False
sc_1957_insc_18,dismissed,dismissed,dismissed,dismissed,True,True
sc_1990_insc_74,allowed,dismissed,allowed,allowed,False,True
in_abs_train_116,dismissed,dismissed,dismissed,dismissed,True,True
sc_2024_insc_381,dismissed,allowed,dismissed,allowed,False,False
sc_2013_insc_187,dismissed,allowed,dismissed,allowed,False,False
sc_2003_insc_748,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_3213,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_2693,dismissed,allowed,dismissed,allowed,False,False
sc_2002_insc_304,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_833,allowed,dismissed,allowed,dismissed,False,False
sc_2004_insc_469,allowed,dismissed,allowed,dismissed,False,False
sc_2007_insc_295,allowed,dismissed,allowed,dismissed,False,False
sc_2004_insc_158,allowed,allowed,allowed,allowed,True,True
sc_1989_insc_241,allowed,dismissed,allowed,dismissed,False,False
sc_2020_insc_96,dismissed,dismissed,dismissed,dismissed,True,True
sc_1998_insc_285,allowed,dismissed,allowed,allowed,False,True
sc_1956_insc_63,dismissed,dismissed,dismissed,dismissed,True,True
sc_1997_insc_808,dismissed,unknown,dismissed,dismissed,False,True
sc_1987_insc_137,allowed,allowed,allowed,dismissed,True,False
sc_2023_insc_632,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_855,dismissed,allowed,dismissed,dismissed,False,True
sc_2011_insc_533,dismissed,allowed,dismissed,allowed,False,False
sc_2012_insc_445,dismissed,dismissed,dismissed,dismissed,True,True
sc_2012_insc_49,allowed,dismissed,allowed,allowed,False,True
sc_1996_insc_755,allowed,allowed,allowed,allowed,True,True
sc_2011_insc_380,dismissed,dismissed,dismissed,dismissed,True,True
sc_2002_insc_546,allowed,dismissed,allowed,dismissed,False,False
sc_2003_insc_646,allowed,allowed,allowed,allowed,True,True
sc_2020_insc_630,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6297,allowed,allowed,allowed,allowed,True,True
sc_2003_insc_103,allowed,dismissed,allowed,dismissed,False,False
sc_2012_insc_225,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_1312,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_578,dismissed,dismissed,dismissed,dismissed,True,True
sc_1992_insc_228,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_4662,allowed,dismissed,allowed,allowed,False,True
sc_2008_insc_1155,allowed,allowed,allowed,allowed,True,True
sc_1997_insc_296,allowed,allowed,allowed,allowed,True,True
sc_1986_insc_284,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_2546,dismissed,allowed,dismissed,allowed,False,False
sc_1975_insc_211,allowed,allowed,allowed,allowed,True,True
sc_1988_insc_332,dismissed,dismissed,dismissed,dismissed,True,True
sc_2015_insc_164,dismissed,dismissed,dismissed,allowed,True,False
sc_1985_insc_122,dismissed,dismissed,dismissed,dismissed,True,True
sc_1999_insc_364,dismissed,allowed,dismissed,allowed,False,False
sc_1972_insc_50,dismissed,allowed,dismissed,allowed,False,False
sc_2006_insc_777,dismissed,dismissed,dismissed,dismissed,True,True
sc_1982_insc_80,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_4086,dismissed,dismissed,dismissed,dismissed,True,True
sc_2016_insc_167,allowed,dismissed,allowed,dismissed,False,False
sc_2002_insc_222,dismissed,allowed,dismissed,allowed,False,False
sc_2019_insc_1316,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_3242,dismissed,dismissed,dismissed,dismissed,True,True
sc_1975_insc_52,allowed,dismissed,allowed,dismissed,False,False
sc_1965_insc_233,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_12,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_1100,allowed,dismissed,allowed,dismissed,False,False
sc_2009_insc_520,allowed,allowed,allowed,allowed,True,True
in_abs_train_247,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_2090,allowed,dismissed,allowed,dismissed,False,False
in_abs_train_1109,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1153,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_1136,dismissed,allowed,dismissed,dismissed,False,True
sc_2008_insc_1372,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_778,allowed,dismissed,allowed,allowed,False,True
sc_1996_insc_237,allowed,allowed,allowed,allowed,True,True
sc_1976_insc_126,dismissed,dismissed,dismissed,dismissed,True,True
sc_1996_insc_491,dismissed,allowed,dismissed,dismissed,False,True
sc_2007_insc_196,allowed,allowed,allowed,allowed,True,True
sc_1958_insc_99,dismissed,dismissed,dismissed,dismissed,True,True
sc_1995_insc_280,allowed,dismissed,allowed,dismissed,False,False
sc_1978_insc_185,allowed,dismissed,allowed,dismissed,False,False
sc_2008_insc_434,dismissed,allowed,dismissed,allowed,False,False
sc_2009_insc_81,allowed,allowed,allowed,allowed,True,True
sc_1993_insc_171,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_1452,allowed,dismissed,allowed,dismissed,False,False
sc_2023_insc_816,dismissed,dismissed,dismissed,dismissed,True,True
sc_2017_insc_1135,dismissed,dismissed,dismissed,dismissed,True,True
sc_2022_insc_592,allowed,allowed,allowed,allowed,True,True
in_abs_train_3544,allowed,dismissed,allowed,dismissed,False,False
sc_1991_insc_351,dismissed,dismissed,dismissed,dismissed,True,True
sc_2006_insc_554,dismissed,allowed,dismissed,allowed,False,False
sc_1957_insc_67,dismissed,dismissed,dismissed,dismissed,True,True
sc_1981_insc_198,dismissed,dismissed,dismissed,dismissed,True,True
sc_1991_insc_10,dismissed,dismissed,dismissed,dismissed,True,True
sc_2010_insc_705,dismissed,allowed,dismissed,dismissed,False,True
sc_2008_insc_207,dismissed,allowed,dismissed,dismissed,False,True
sc_2013_insc_545,dismissed,allowed,dismissed,allowed,False,False
sc_2008_insc_1460,allowed,allowed,allowed,dismissed,True,False
sc_1989_insc_382,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_6250,allowed,unknown,allowed,allowed,False,True
sc_2001_insc_220,allowed,allowed,allowed,allowed,True,True
sc_1980_insc_150,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_2726,dismissed,dismissed,dismissed,allowed,True,False
sc_1972_insc_283,dismissed,allowed,dismissed,allowed,False,False
sc_2009_insc_493,allowed,dismissed,allowed,dismissed,False,False
sc_2015_insc_554,allowed,allowed,allowed,allowed,True,True
sc_2016_insc_509,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_721,allowed,dismissed,allowed,dismissed,False,False
sc_1995_insc_226,dismissed,dismissed,dismissed,allowed,True,False
sc_2023_insc_841,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_693,allowed,allowed,allowed,allowed,True,True
sc_2017_insc_378,allowed,allowed,allowed,allowed,True,True
sc_2013_insc_436,allowed,allowed,allowed,allowed,True,True
sc_2011_insc_432,allowed,dismissed,allowed,dismissed,False,False
sc_1975_insc_80,allowed,dismissed,allowed,dismissed,False,False
sc_1975_insc_275,dismissed,allowed,dismissed,dismissed,False,True
sc_2014_insc_1030,dismissed,dismissed,dismissed,dismissed,True,True
sc_2007_insc_330,dismissed,allowed,dismissed,dismissed,False,True
in_abs_train_5307,dismissed,dismissed,dismissed,dismissed,True,True
sc_1983_insc_10,allowed,allowed,allowed,allowed,True,True
sc_1964_insc_167,dismissed,dismissed,dismissed,dismissed,True,True
sc_1968_insc_337,dismissed,allowed,dismissed,allowed,False,False
sc_2007_insc_790,allowed,allowed,allowed,allowed,True,True
sc_1992_insc_71,dismissed,dismissed,dismissed,dismissed,True,True
sc_2015_insc_386,allowed,dismissed,allowed,dismissed,False,False
sc_2018_insc_1135,allowed,dismissed,allowed,allowed,False,True
sc_2010_insc_47,allowed,allowed,allowed,allowed,True,True
sc_2006_insc_1004,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_491,dismissed,dismissed,dismissed,dismissed,True,True
sc_2012_insc_167,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_5919,dismissed,allowed,dismissed,allowed,False,False
sc_2002_insc_354,dismissed,dismissed,dismissed,dismissed,True,True
sc_2019_insc_338,allowed,dismissed,allowed,dismissed,False,False
sc_2012_insc_304,dismissed,dismissed,dismissed,dismissed,True,True
sc_2016_insc_595,dismissed,allowed,dismissed,allowed,False,False
sc_1998_insc_110,dismissed,allowed,dismissed,allowed,False,False
sc_2011_insc_490,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_4144,dismissed,dismissed,dismissed,dismissed,True,True
sc_2012_insc_494,allowed,allowed,allowed,allowed,True,True
sc_1996_insc_1111,allowed,dismissed,allowed,dismissed,False,False
sc_2022_insc_1117,dismissed,allowed,dismissed,allowed,False,False
sc_2008_insc_1017,dismissed,dismissed,dismissed,dismissed,True,True
sc_2014_insc_7,allowed,dismissed,allowed,dismissed,False,False
sc_1969_insc_151,allowed,allowed,allowed,dismissed,True,False
in_abs_train_1383,dismissed,dismissed,dismissed,dismissed,True,True
sc_1988_insc_218,dismissed,dismissed,dismissed,dismissed,True,True
sc_1993_insc_311,dismissed,dismissed,dismissed,dismissed,True,True
sc_1952_insc_53,dismissed,dismissed,dismissed,dismissed,True,True
sc_2008_insc_1001,allowed,dismissed,allowed,dismissed,False,False
sc_2017_insc_634,dismissed,dismissed,dismissed,dismissed,True,True
sc_1987_insc_128,dismissed,allowed,dismissed,allowed,False,False
sc_1966_insc_241,dismissed,dismissed,dismissed,allowed,True,False
sc_1991_insc_64,dismissed,dismissed,dismissed,allowed,True,False
sc_1995_insc_714,allowed,allowed,allowed,allowed,True,True
in_abs_train_5766,allowed,allowed,allowed,dismissed,True,False
sc_1969_insc_178,dismissed,dismissed,dismissed,dismissed,True,True
sc_2004_insc_135,dismissed,allowed,dismissed,dismissed,False,True
sc_2018_insc_912,dismissed,dismissed,dismissed,allowed,True,False
in_abs_train_4075,allowed,dismissed,allowed,dismissed,False,False
sc_2019_insc_1144,dismissed,dismissed,dismissed,allowed,True,False
sc_1980_insc_181,allowed,dismissed,allowed,dismissed,False,False
sc_2020_insc_566,dismissed,allowed,dismissed,dismissed,False,True
sc_1989_insc_326,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1558,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_1237,dismissed,allowed,dismissed,allowed,False,False
sc_1996_insc_159,allowed,allowed,allowed,allowed,True,True
sc_2019_insc_1080,allowed,allowed,allowed,dismissed,True,False
sc_1979_insc_62,allowed,allowed,allowed,allowed,True,True
sc_1961_insc_6,dismissed,dismissed,dismissed,dismissed,True,True
sc_1997_insc_805,allowed,allowed,allowed,allowed,True,True
sc_1991_insc_336,dismissed,allowed,dismissed,dismissed,False,True
sc_1996_insc_1169,dismissed,dismissed,dismissed,dismissed,True,True
sc_1997_insc_491,dismissed,allowed,dismissed,allowed,False,False
sc_2017_insc_465,dismissed,allowed,dismissed,dismissed,False,True
sc_1956_insc_39,dismissed,dismissed,dismissed,dismissed,True,True
sc_2015_insc_769,allowed,dismissed,allowed,dismissed,False,False
sc_1962_insc_321,dismissed,dismissed,dismissed,dismissed,True,True
sc_2000_insc_189,allowed,allowed,allowed,allowed,True,True
sc_2008_insc_956,dismissed,allowed,dismissed,allowed,False,False
in_abs_train_5280,dismissed,dismissed,dismissed,allowed,True,False
sc_2024_insc_281,dismissed,dismissed,dismissed,dismissed,True,True
sc_2013_insc_483,allowed,dismissed,allowed,dismissed,False,False
sc_2017_insc_1234,allowed,allowed,allowed,allowed,True,True
sc_2016_insc_955,allowed,allowed,allowed,allowed,True,True
sc_2010_insc_706,dismissed,dismissed,dismissed,dismissed,True,True
in_abs_train_1301,dismissed,allowed,dismissed,allowed,False,False
sc_1991_insc_195,allowed,dismissed,allowed,dismissed,False,False
sc_1959_insc_77,allowed,allowed,allowed,allowed,True,True
sc_1977_insc_151,dismissed,dismissed,dismissed,dismissed,True,True
sc_2003_insc_643,allowed,allowed,allowed,dismissed,True,False
sc_2010_insc_322,dismissed,dismissed,dismissed,dismissed,True,True
sc_1994_insc_276,allowed,dismissed,allowed,allowed,False,True
in_abs_train_6131,allowed,dismissed,allowed,dismissed,False,False
sc_2011_insc_256,allowed,allowed,allowed,dismissed,True,False
